campaign,date,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
Nissan_March,20130513,0,0,0,0.00,0.00,0.00,336,369,295,0
Nissan_March,20130514,0,0,0,0.00,0.00,0.00,369,443,320,0
Nissan_March,20130515,0,0,0,0.00,0.00,0.00,295,336,238,0
Nissan_March,20130516,0,0,0,0.00,0.00,0.00,2132,2214,1656,0
Nissan_March,20130517,0,0,0,0.00,0.00,0.00,1410,1492,1131,0
Nissan_March,20130518,0,0,0,0.00,0.00,0.00,1107,1213,976,0
Nissan_March,20130519,0,0,0,0.00,0.00,0.00,1541,1714,1254,0
Nissan_March,20130520,0,0,0,0.00,0.00,0.00,869,1041,754,0
Nissan_March,20130521,0,0,0,0.00,0.00,0.00,853,967,705,0
Nissan_March,20130522,0,0,0,0.00,0.00,0.00,746,820,598,0
Nissan_March,20130523,0,0,0,0.00,0.00,0.00,721,820,590,0
Nissan_March,20130524,0,0,0,0.00,0.00,0.00,787,885,656,0
Nissan_March,20130525,0,0,0,0.00,0.00,0.00,1066,1246,869,0
Nissan_March,20130526,0,0,0,0.00,0.00,0.00,902,1090,762,0
Nissan_March,20130527,0,0,0,0.00,0.00,0.00,951,1123,935,0
Nissan_March,20130528,0,0,0,0.00,0.00,0.00,869,992,730,0
Nissan_March,20130529,0,0,0,0.00,0.00,0.00,418,533,361,0
Nissan_March,20130530,0,0,0,0.00,0.00,0.00,41,90,41,0
Nissan_March,20130531,0,0,0,0.00,0.00,0.00,25,123,0,0
Nissan_March,20130601,0,0,0,0.00,0.00,0.00,25,66,0,0
Nissan_March,20130602,0,0,0,0.00,0.00,0.00,25,57,0,0
Nissan_March,20130603,0,0,0,0.00,0.00,0.00,0,41,0,0
Nissan_March,20130604,0,0,0,0.00,0.00,0.00,41,90,8,0
Nissan_March,20130605,0,0,0,0.00,0.00,0.00,16,66,8,0
Nissan_March,20130606,0,0,0,0.00,0.00,0.00,41,66,8,0
Nissan_March,20130607,0,0,0,0.00,0.00,0.00,8,57,0,0
Nissan_March,20130608,0,0,0,0.00,0.00,0.00,41,74,0,0
Nissan_March,20130609,0,0,0,0.00,0.00,0.00,25,41,0,0
Nissan_March,20130610,0,0,0,0.00,0.00,0.00,16,49,0,0
Nissan_March,20130611,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan_March,20130612,0,0,0,0.00,0.00,0.00,8,90,25,0
Nissan_March,20130613,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan_March,20130614,0,0,0,0.00,0.00,0.00,0,57,8,0
Nissan_March,20130615,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130616,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_March,20130617,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130618,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan_March,20130619,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_March,20130620,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_March,20130621,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_March,20130622,0,0,0,0.00,0.00,0.00,0,49,25,0
Nissan_March,20130624,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_March,20130625,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130626,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_March,20130627,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan_March,20130628,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_March,20130629,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan_March,20130630,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130701,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_March,20130702,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_March,20130704,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan_March,20130705,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130708,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130709,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_March,20130711,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130715,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_March,20130717,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_March,20130718,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_March,20130719,0,0,0,0.00,0.00,0.00,8,16,0,0
Nissan_March,20130721,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130722,0,0,0,0.00,0.00,0.00,8,16,8,0
Nissan_March,20130723,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130724,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130725,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130727,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130728,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130729,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130731,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_March,20130804,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_March,20130807,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130809,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130810,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130813,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130814,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130815,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_March,20130822,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130826,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130907,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130910,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130921,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20130925,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_March,20130928,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20131104,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20131127,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20131202,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_March,20140125,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Navara_CNG,20130801,0,0,0,0.00,0.00,0.00,139,180,8,0
Nissan_Navara_CNG,20130802,0,0,0,0.00,0.00,0.00,107,164,8,0
Nissan_Navara_CNG,20130803,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130804,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20130806,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130808,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Navara_CNG,20130814,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130829,0,0,0,0.00,0.00,0.00,90,131,0,0
Nissan_Navara_CNG,20130830,0,0,0,0.00,0.00,0.00,107,246,8,0
Nissan_Navara_CNG,20130831,0,0,0,0.00,0.00,0.00,90,156,0,0
Nissan_Navara_CNG,20130901,0,0,0,0.00,0.00,0.00,98,164,0,0
Nissan_Navara_CNG,20130902,0,0,0,0.00,0.00,0.00,230,353,16,0
Nissan_Navara_CNG,20130903,0,0,0,0.00,0.00,0.00,156,230,8,0
Nissan_Navara_CNG,20130904,0,0,0,0.00,0.00,0.00,33,82,16,0
Nissan_Navara_CNG,20130905,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130906,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130907,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20130911,0,0,0,0.00,0.00,0.00,8,8,0,0
Nissan_Navara_CNG,20130912,0,0,0,0.00,0.00,0.00,156,238,115,0
Nissan_Navara_CNG,20130913,0,0,0,0.00,0.00,0.00,221,303,156,0
Nissan_Navara_CNG,20130914,0,0,0,0.00,0.00,0.00,74,131,41,0
Nissan_Navara_CNG,20130915,0,0,0,0.00,0.00,0.00,131,197,107,0
Nissan_Navara_CNG,20130916,0,0,0,0.00,0.00,0.00,148,238,107,0
Nissan_Navara_CNG,20130917,0,0,0,0.00,0.00,0.00,164,254,131,0
Nissan_Navara_CNG,20130918,0,0,0,0.00,0.00,0.00,98,164,57,0
Nissan_Navara_CNG,20130919,0,0,0,0.00,0.00,0.00,123,172,66,0
Nissan_Navara_CNG,20130920,0,0,0,0.00,0.00,0.00,107,197,139,0
Nissan_Navara_CNG,20130921,0,0,0,0.00,0.00,0.00,164,238,74,0
Nissan_Navara_CNG,20130922,0,0,0,0.00,0.00,0.00,148,180,148,0
Nissan_Navara_CNG,20130923,0,0,0,0.00,0.00,0.00,123,205,107,0
Nissan_Navara_CNG,20130924,0,0,0,0.00,0.00,0.00,139,189,131,0
Nissan_Navara_CNG,20130925,0,0,0,0.00,0.00,0.00,148,197,131,0
Nissan_Navara_CNG,20130926,0,0,0,0.00,0.00,0.00,189,238,115,0
Nissan_Navara_CNG,20130927,0,0,0,0.00,0.00,0.00,189,230,172,0
Nissan_Navara_CNG,20130928,0,0,0,0.00,0.00,0.00,164,180,90,0
Nissan_Navara_CNG,20130929,0,0,0,0.00,0.00,0.00,66,123,90,0
Nissan_Navara_CNG,20130930,0,0,0,0.00,0.00,0.00,164,213,164,0
Nissan_Navara_CNG,20131001,0,0,0,0.00,0.00,0.00,172,205,123,0
Nissan_Navara_CNG,20131002,0,0,0,0.00,0.00,0.00,49,74,41,0
Nissan_Navara_CNG,20131003,0,0,0,0.00,0.00,0.00,98,139,16,0
Nissan_Navara_CNG,20131004,0,0,0,0.00,0.00,0.00,57,156,0,0
Nissan_Navara_CNG,20131005,0,0,0,0.00,0.00,0.00,49,74,0,0
Nissan_Navara_CNG,20131006,0,0,0,0.00,0.00,0.00,131,156,0,0
Nissan_Navara_CNG,20131007,0,0,0,0.00,0.00,0.00,57,82,8,0
Nissan_Navara_CNG,20131008,0,0,0,0.00,0.00,0.00,25,115,8,0
Nissan_Navara_CNG,20131009,0,0,0,0.00,0.00,0.00,66,98,0,0
Nissan_Navara_CNG,20131010,0,0,0,0.00,0.00,0.00,41,107,0,0
Nissan_Navara_CNG,20131011,0,0,0,0.00,0.00,0.00,49,90,0,0
Nissan_Navara_CNG,20131012,0,0,0,0.00,0.00,0.00,66,139,0,0
Nissan_Navara_CNG,20131013,0,0,0,0.00,0.00,0.00,57,107,0,0
Nissan_Navara_CNG,20131014,0,0,0,0.00,0.00,0.00,49,98,0,0
Nissan_Navara_CNG,20131015,0,0,0,0.00,0.00,0.00,115,172,16,0
Nissan_Navara_CNG,20131016,0,0,0,0.00,0.00,0.00,25,90,0,0
Nissan_Navara_CNG,20131017,0,0,0,0.00,0.00,0.00,57,74,0,0
Nissan_Navara_CNG,20131018,0,0,0,0.00,0.00,0.00,41,49,0,0
Nissan_Navara_CNG,20131019,0,0,0,0.00,0.00,0.00,33,49,8,0
Nissan_Navara_CNG,20131020,0,0,0,0.00,0.00,0.00,25,66,8,0
Nissan_Navara_CNG,20131021,0,0,0,0.00,0.00,0.00,49,156,16,0
Nissan_Navara_CNG,20131022,0,0,0,0.00,0.00,0.00,0,66,16,0
Nissan_Navara_CNG,20131023,0,0,0,0.00,0.00,0.00,0,41,0,0
Nissan_Navara_CNG,20131024,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Navara_CNG,20131026,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Navara_CNG,20131027,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131028,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131029,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131030,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Navara_CNG,20131031,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Navara_CNG,20131101,0,0,0,0.00,0.00,0.00,41,57,8,0
Nissan_Navara_CNG,20131102,0,0,0,0.00,0.00,0.00,33,49,41,0
Nissan_Navara_CNG,20131103,0,0,0,0.00,0.00,0.00,33,33,16,0
Nissan_Navara_CNG,20131104,0,0,0,0.00,0.00,0.00,90,123,74,0
Nissan_Navara_CNG,20131105,0,0,0,0.00,0.00,0.00,41,74,49,0
Nissan_Navara_CNG,20131106,0,0,0,0.00,0.00,0.00,74,82,74,0
Nissan_Navara_CNG,20131107,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131108,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131109,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131110,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131116,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131117,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131118,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131120,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131123,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131124,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131126,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131127,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131128,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131130,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Navara_CNG,20131201,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131204,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Navara_CNG,20131205,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20131206,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131208,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Navara_CNG,20131221,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Navara_CNG,20140129,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130308,0,0,0,0.00,0.00,0.00,1353,1656,549,0
Nissan_Pulsar,20130309,0,0,0,0.00,0.00,0.00,1394,1722,549,0
Nissan_Pulsar,20130310,0,0,0,0.00,0.00,0.00,1172,1451,492,0
Nissan_Pulsar,20130311,0,0,0,0.00,0.00,0.00,1254,1558,590,0
Nissan_Pulsar,20130312,0,0,0,0.00,0.00,0.00,1107,1386,517,0
Nissan_Pulsar,20130313,0,0,0,0.00,0.00,0.00,1353,1689,615,0
Nissan_Pulsar,20130314,0,0,0,0.00,0.00,0.00,1591,1976,730,0
Nissan_Pulsar,20130315,0,0,0,0.00,0.00,0.00,1476,1820,730,0
Nissan_Pulsar,20130316,0,0,0,0.00,0.00,0.00,1295,1533,615,0
Nissan_Pulsar,20130317,0,0,0,0.00,0.00,0.00,1271,1533,541,0
Nissan_Pulsar,20130318,0,0,0,0.00,0.00,0.00,1328,1779,664,0
Nissan_Pulsar,20130319,0,0,0,0.00,0.00,0.00,1582,1959,820,0
Nissan_Pulsar,20130320,0,0,0,0.00,0.00,0.00,1500,1812,730,0
Nissan_Pulsar,20130321,0,0,0,0.00,0.00,0.00,2140,2525,1304,0
Nissan_Pulsar,20130322,0,0,0,0.00,0.00,0.00,1886,2271,1074,0
Nissan_Pulsar,20130323,0,0,0,0.00,0.00,0.00,1509,1877,1000,0
Nissan_Pulsar,20130324,0,0,0,0.00,0.00,0.00,1779,2156,1074,0
Nissan_Pulsar,20130325,0,0,0,0.00,0.00,0.00,1984,2410,1320,0
Nissan_Pulsar,20130326,0,0,0,0.00,0.00,0.00,1427,1697,926,0
Nissan_Pulsar,20130327,0,0,0,0.00,0.00,0.00,1402,1681,910,0
Nissan_Pulsar,20130328,0,0,0,0.00,0.00,0.00,1656,1992,1246,0
Nissan_Pulsar,20130329,0,0,0,0.00,0.00,0.00,1320,1574,1008,0
Nissan_Pulsar,20130330,0,0,0,0.00,0.00,0.00,1435,1705,1041,0
Nissan_Pulsar,20130331,0,0,0,0.00,0.00,0.00,2714,3320,2296,0
Nissan_Pulsar,20130401,0,0,0,0.00,0.00,0.00,1377,1689,926,0
Nissan_Pulsar,20130402,0,0,0,0.00,0.00,0.00,1148,1427,787,0
Nissan_Pulsar,20130403,0,0,0,0.00,0.00,0.00,1099,1361,787,0
Nissan_Pulsar,20130404,0,0,0,0.00,0.00,0.00,1082,1369,918,0
Nissan_Pulsar,20130405,0,0,0,0.00,0.00,0.00,1328,1648,967,0
Nissan_Pulsar,20130406,0,0,0,0.00,0.00,0.00,1197,1476,910,0
Nissan_Pulsar,20130407,0,0,0,0.00,0.00,0.00,885,1123,598,0
Nissan_Pulsar,20130408,0,0,0,0.00,0.00,0.00,508,738,394,0
Nissan_Pulsar,20130409,0,0,0,0.00,0.00,0.00,394,549,271,0
Nissan_Pulsar,20130410,0,0,0,0.00,0.00,0.00,180,336,107,0
Nissan_Pulsar,20130411,0,0,0,0.00,0.00,0.00,82,205,49,0
Nissan_Pulsar,20130412,0,0,0,0.00,0.00,0.00,139,221,49,0
Nissan_Pulsar,20130413,0,0,0,0.00,0.00,0.00,115,172,82,0
Nissan_Pulsar,20130414,0,0,0,0.00,0.00,0.00,98,156,66,0
Nissan_Pulsar,20130415,0,0,0,0.00,0.00,0.00,74,156,33,0
Nissan_Pulsar,20130416,0,0,0,0.00,0.00,0.00,41,82,16,0
Nissan_Pulsar,20130417,0,0,0,0.00,0.00,0.00,49,139,49,0
Nissan_Pulsar,20130418,0,0,0,0.00,0.00,0.00,0,74,41,0
Nissan_Pulsar,20130419,0,0,0,0.00,0.00,0.00,66,98,25,0
Nissan_Pulsar,20130420,0,0,0,0.00,0.00,0.00,41,82,16,0
Nissan_Pulsar,20130421,0,0,0,0.00,0.00,0.00,49,90,16,0
Nissan_Pulsar,20130422,0,0,0,0.00,0.00,0.00,49,90,25,0
Nissan_Pulsar,20130423,0,0,0,0.00,0.00,0.00,57,156,41,0
Nissan_Pulsar,20130424,0,0,0,0.00,0.00,0.00,49,107,25,0
Nissan_Pulsar,20130425,0,0,0,0.00,0.00,0.00,49,90,25,0
Nissan_Pulsar,20130426,0,0,0,0.00,0.00,0.00,57,90,33,0
Nissan_Pulsar,20130427,0,0,0,0.00,0.00,0.00,49,107,16,0
Nissan_Pulsar,20130428,0,0,0,0.00,0.00,0.00,25,82,8,0
Nissan_Pulsar,20130429,0,0,0,0.00,0.00,0.00,74,107,25,0
Nissan_Pulsar,20130430,0,0,0,0.00,0.00,0.00,66,123,25,0
Nissan_Pulsar,20130501,0,0,0,0.00,0.00,0.00,238,361,107,0
Nissan_Pulsar,20130502,0,0,0,0.00,0.00,0.00,172,295,123,0
Nissan_Pulsar,20130503,0,0,0,0.00,0.00,0.00,197,271,90,0
Nissan_Pulsar,20130504,0,0,0,0.00,0.00,0.00,230,320,131,0
Nissan_Pulsar,20130505,0,0,0,0.00,0.00,0.00,180,287,123,0
Nissan_Pulsar,20130506,0,0,0,0.00,0.00,0.00,238,344,148,0
Nissan_Pulsar,20130507,0,0,0,0.00,0.00,0.00,189,287,90,0
Nissan_Pulsar,20130508,0,0,0,0.00,0.00,0.00,262,344,148,0
Nissan_Pulsar,20130509,0,0,0,0.00,0.00,0.00,205,295,115,0
Nissan_Pulsar,20130510,0,0,0,0.00,0.00,0.00,197,328,131,0
Nissan_Pulsar,20130511,0,0,0,0.00,0.00,0.00,213,254,107,0
Nissan_Pulsar,20130512,0,0,0,0.00,0.00,0.00,156,303,131,0
Nissan_Pulsar,20130513,0,0,0,0.00,0.00,0.00,148,246,66,0
Nissan_Pulsar,20130514,0,0,0,0.00,0.00,0.00,262,385,90,0
Nissan_Pulsar,20130515,0,0,0,0.00,0.00,0.00,107,180,98,0
Nissan_Pulsar,20130516,0,0,0,0.00,0.00,0.00,123,197,66,0
Nissan_Pulsar,20130517,0,0,0,0.00,0.00,0.00,66,107,33,0
Nissan_Pulsar,20130518,0,0,0,0.00,0.00,0.00,41,98,25,0
Nissan_Pulsar,20130519,0,0,0,0.00,0.00,0.00,107,180,41,0
Nissan_Pulsar,20130520,0,0,0,0.00,0.00,0.00,49,98,41,0
Nissan_Pulsar,20130521,0,0,0,0.00,0.00,0.00,57,131,49,0
Nissan_Pulsar,20130522,0,0,0,0.00,0.00,0.00,57,180,74,0
Nissan_Pulsar,20130523,0,0,0,0.00,0.00,0.00,90,172,49,0
Nissan_Pulsar,20130524,0,0,0,0.00,0.00,0.00,41,139,25,0
Nissan_Pulsar,20130525,0,0,0,0.00,0.00,0.00,57,90,41,0
Nissan_Pulsar,20130526,0,0,0,0.00,0.00,0.00,90,123,49,0
Nissan_Pulsar,20130527,0,0,0,0.00,0.00,0.00,33,74,41,0
Nissan_Pulsar,20130528,0,0,0,0.00,0.00,0.00,41,66,16,0
Nissan_Pulsar,20130529,0,0,0,0.00,0.00,0.00,74,148,57,0
Nissan_Pulsar,20130530,0,0,0,0.00,0.00,0.00,90,139,49,0
Nissan_Pulsar,20130531,0,0,0,0.00,0.00,0.00,74,139,33,0
Nissan_Pulsar,20130601,0,0,0,0.00,0.00,0.00,8,33,8,0
Nissan_Pulsar,20130602,0,0,0,0.00,0.00,0.00,8,25,8,0
Nissan_Pulsar,20130603,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan_Pulsar,20130604,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan_Pulsar,20130605,0,0,0,0.00,0.00,0.00,16,90,41,0
Nissan_Pulsar,20130606,0,0,0,0.00,0.00,0.00,8,57,25,0
Nissan_Pulsar,20130607,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan_Pulsar,20130608,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130609,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130610,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan_Pulsar,20130611,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Pulsar,20130612,0,0,0,0.00,0.00,0.00,0,49,0,0
Nissan_Pulsar,20130613,0,0,0,0.00,0.00,0.00,0,57,0,0
Nissan_Pulsar,20130614,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130615,0,0,0,0.00,0.00,0.00,0,49,16,0
Nissan_Pulsar,20130616,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan_Pulsar,20130617,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130618,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130619,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130620,0,0,0,0.00,0.00,0.00,0,41,33,0
Nissan_Pulsar,20130621,0,0,0,0.00,0.00,0.00,0,41,8,0
Nissan_Pulsar,20130622,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan_Pulsar,20130623,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130624,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan_Pulsar,20130625,0,0,0,0.00,0.00,0.00,0,74,16,0
Nissan_Pulsar,20130626,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130627,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130628,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130629,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan_Pulsar,20130630,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130701,0,0,0,0.00,0.00,0.00,0,49,16,0
Nissan_Pulsar,20130702,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Pulsar,20130703,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Pulsar,20130704,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan_Pulsar,20130705,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_Pulsar,20130706,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan_Pulsar,20130707,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130708,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130709,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130711,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130712,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130713,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130714,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130715,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130716,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130717,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130719,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130720,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130721,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan_Pulsar,20130722,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan_Pulsar,20130723,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Pulsar,20130727,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130728,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan_Pulsar,20130729,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130730,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Pulsar,20130801,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130802,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130803,0,0,0,0.00,0.00,0.00,0,16,16,0
Nissan_Pulsar,20130804,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130805,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130806,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Pulsar,20130808,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130810,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Pulsar,20130813,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan_Pulsar,20130814,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan_Pulsar,20130819,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan_Pulsar,20130820,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130821,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130827,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130829,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130830,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130909,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan_Pulsar,20130912,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan_Pulsar,20130913,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130914,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan_Pulsar,20130915,0,0,0,0.00,0.00,0.00,0,16,0,0
